"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pdf_url","Input.Category","Input.Description","Input.Positive_Example_1","Input.Positive_Example_2","Input.Positive_Example_3","Input.Negative_Example_1","Input.Negative_Example_2","Input.Negative_Example_3","Answer.question","Approve","Reject"
"3OEWW2KGQLN8A2PBASYFLPTY5O1DOS","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3IX2EGZR7EVRXLFD2I6W62O74B1JR8","A2TBXASXZIRNNW","Approved","Tue Jun 13 16:22:24 PDT 2023","Tue Jun 13 16:27:23 PDT 2023","Fri Jun 16 16:27:23 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","299","100% (255/255)","100% (141/141)","100% (141/141)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--107278325.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","N/A Only one page"
"3VCK0Q0PO7QWTXO5X1A7RT9ALPN0N7","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:51:57 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:51:57 PDT 2023","","","3X73LLYYQ4QARHSVLBMUL53IQOPHNY","A32CMQGGTSUK6Z","Approved","Tue Jun 13 17:14:25 PDT 2023","Tue Jun 13 17:37:31 PDT 2023","Fri Jun 16 17:37:31 PDT 2023","Wed Jun 14 06:25:47 PDT 2023","","","1386","100% (875/875)","100% (35/35)","100% (35/35)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--195949214.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","Name one thing that seems to be of importance here that would seem odd to a modern person?"
"30Y6N4AHYR8B7FHR2KFJFKY3GBLDR1","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3GLB5JMZF07N5967CBQ940FNXKSDGV","A34QZDSTKZ3JO9","Approved","Tue Jun 13 18:01:30 PDT 2023","Tue Jun 13 18:02:49 PDT 2023","Fri Jun 16 18:02:49 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","79","100% (167/167)","100% (167/167)","100% (167/167)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask a question about the structure of the document.","A good question references parts of the document by name, number, or page, and asks about content in those parts.","What is the main takeaway from section 5?","What counterexamples are provided in paragraph 3, section #1?","","How many sections are there in the document? (too easy to answer)","What is the title of the document? (too easy to answer)","","Can you tell me the purpose of the table in the document?"
"3ZLW647WAN7WL3Y9U5U6134JD6G32E","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:51:57 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:51:57 PDT 2023","","","3DEL4X4EL9X1P6WOXHDR57PJIV1YXH","A26ZENZ5G8AEGM","Approved","Tue Jun 13 15:53:45 PDT 2023","Tue Jun 13 15:55:45 PDT 2023","Fri Jun 16 15:55:45 PDT 2023","Wed Jun 14 06:25:47 PDT 2023","","","120","100% (11/11)","100% (11/11)","100% (11/11)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--195949214.pdf","Ask a question about the structure of the document.","A good question references parts of the document by name, number, or page, and asks about content in those parts.","What is the main takeaway from section 5?","What counterexamples are provided in paragraph 3, section #1?","","How many sections are there in the document? (too easy to answer)","What is the title of the document? (too easy to answer)","","What is the most significant article on the first page of the newspaper?"
"3X55NP42EQSSDAZFW35IXGCCOG83P1","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","32Z9ZLUT1OWS92S7MQM70U3NGYCHOV","A33EE91AZUG1LW","Approved","Tue Jun 13 18:13:16 PDT 2023","Tue Jun 13 18:57:49 PDT 2023","Fri Jun 16 18:57:49 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","2673","100% (47/47)","100% (41/41)","100% (41/41)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--107278325.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Does the document have anything to do with medical research?"
"3TZDZ3Y0JUIBBK5TSAV2NXX0LSC19C","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3MYYFCXHJ6JA5DNEJ0PG1WLHK6LG45","A2R2YZTSME1K3F","Approved","Tue Jun 13 16:43:03 PDT 2023","Tue Jun 13 17:02:22 PDT 2023","Fri Jun 16 17:02:22 PDT 2023","Wed Jun 14 06:25:18 PDT 2023","","","1159","100% (96/96)","100% (96/96)","100% (96/96)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24502258.pdf","Ask a question that needs multiple parts of the document to answer.","A good question references sections or pages across different pages or different page numbers.","Do the results in the conclusions support the claims in the abstract?","","","Any task that is answerable in one place in the document, or not answerable at all.","","","How much would one need to purchase all three farms for sale plus two quarts of Wheat's Special Brick Ice Cream?"
"3BS6ERDL95JILWJ7AWCL4P77KO76DW","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:02 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:02 PDT 2023","","","3TMFV4NEPBQ7L00GA8JB4BNAGE28WU","A34QZDSTKZ3JO9","Approved","Tue Jun 13 15:08:48 PDT 2023","Tue Jun 13 15:09:28 PDT 2023","Fri Jun 16 15:09:28 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","40","100% (167/167)","100% (167/167)","100% (167/167)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--223059145.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Does this article have anything to do with the environment?"
"30U1YOGZGC8N8UH4H9FO5U3Z2D4DSP","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3G2UL9A02GQ5R7GR9LE1SHS2HS3765","A32CMQGGTSUK6Z","Approved","Tue Jun 13 15:20:16 PDT 2023","Tue Jun 13 15:26:17 PDT 2023","Fri Jun 16 15:26:17 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","361","100% (875/875)","100% (35/35)","100% (35/35)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask for a summary of parts of the document or the full document.","A good summarization task specifies the content to summarize and summary type (e.g., length, style)","Can you provide a concise summary of section 2?","Write a detailed summary about the main takeaways of the paper.","","What is a summary of the document? (does not specify summary length)","","","Do any of the schools listed no have drinking water in them?"
"3OREP8RUT4NR3SAT8DU1LQWWBHYGB1","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","338JKRMM29B37YY6C7HPZZJIRE7HAP","A38DC3BG1ZCVZ2","Approved","Tue Jun 13 15:45:04 PDT 2023","Tue Jun 13 15:45:26 PDT 2023","Fri Jun 16 15:45:26 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","22","100% (243/243)","100% (126/126)","100% (126/126)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--107278325.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","What is the contact information for the 4-H program in San Francisco, California?"
"37S0QRNUFDST8F64M3Y32BPXFS088E","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:51:57 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:51:57 PDT 2023","","","3WAKVUDHUZSQTI6S53C48N6IKEK7U6","A26ZENZ5G8AEGM","Approved","Tue Jun 13 14:53:04 PDT 2023","Tue Jun 13 14:55:52 PDT 2023","Fri Jun 16 14:55:52 PDT 2023","Tue Jun 13 14:57:14 PDT 2023","","","168","100% (11/11)","100% (11/11)","100% (11/11)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--195949214.pdf","Ask for a summary of parts of the document or the full document.","A good summarization task specifies the content to summarize and summary type (e.g., length, style)","Can you provide a concise summary of section 2?","Write a detailed summary about the main takeaways of the paper.","","What is a summary of the document? (does not specify summary length)","","","Can you provide a concise summary of the article ""Camera Fiends Have Recognition Chance""?"
"3BVS8WK9Q275ZJGOY1U4629CQUQBIO","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:02 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:02 PDT 2023","","","3BQU611VFSWWN96IMPFXQNAA2J9994","A320QA9HJFUOZO","Approved","Tue Jun 13 15:36:03 PDT 2023","Tue Jun 13 16:08:24 PDT 2023","Fri Jun 16 16:08:24 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","1941","100% (54/54)","100% (53/53)","100% (53/53)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--223059145.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","How many academic papers has author Ashley P. Ballantyne published?"
"3HFWPF5AKBVPQ2F7OK9CSLHNB0F3SH","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","32Q90QCQ1VXXZ1GQYXM88AP14COKEA","AURYD2FH3FUOQ","Approved","Tue Jun 13 16:35:18 PDT 2023","Tue Jun 13 17:05:05 PDT 2023","Fri Jun 16 17:05:05 PDT 2023","Wed Jun 14 06:24:51 PDT 2023","","","1787","100% (27/27)","100% (27/27)","100% (27/27)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask for specific content to be extracted from the document.","A good extraction task asks to find content that's answerable with one or more highlights in the document.","Find all the councilmembers mentioned in this document.","What are the three central claims of the author?","What are the main findings?","""How many times does the author mention the title character?"" (not relevant question)","Write a short summary. (does not specify summary content)","","What are the different block names in this table?"
"3Z56AA6EK6CLPQPKNPBONFU1T2Z6ME","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3VW6495TLMCQPBMY2DZTOLWSK3NYYJ","A2TBXASXZIRNNW","Approved","Tue Jun 13 16:56:33 PDT 2023","Tue Jun 13 17:03:58 PDT 2023","Fri Jun 16 17:03:58 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","445","100% (255/255)","100% (141/141)","100% (141/141)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24502258.pdf","Ask about the type of the document.","A good question asks whether a document falls into one or more categories, which are relevant to the document.","Is this document a scientific article?","Is this document about a residential lease or a commercial lease?","","What is this document? (too broad/general)","","","Is this document about desserts?"
"37SDSEDINBEBXFMJNIPON12P1MU18N","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","36DSNE9QZ8AO08NXAQPSC7J2TNWJOC","A38DC3BG1ZCVZ2","Approved","Tue Jun 13 14:57:27 PDT 2023","Tue Jun 13 14:58:17 PDT 2023","Fri Jun 16 14:58:17 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","50","100% (243/243)","100% (126/126)","100% (126/126)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--80104807.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","In the figure at the end of the first page, who is the first director listed?"
"3E6L1VR4XYYFJGX3127BSPASW1N6F7","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:02 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:02 PDT 2023","","","3S96KQ6I9PGRAESDWBPG3JUCNBHTDV","A34QZDSTKZ3JO9","Approved","Tue Jun 13 15:27:44 PDT 2023","Tue Jun 13 15:29:03 PDT 2023","Fri Jun 16 15:29:03 PDT 2023","Wed Jun 14 06:25:20 PDT 2023","","","79","100% (167/167)","100% (167/167)","100% (167/167)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--278579413.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","Can you explain what information the figure on the top of page 3 is representing?"
"36AZSFEYZ6CALP0OX8TNLRZ6YWMBVL","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:06 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:06 PDT 2023","","","3B2X28YI3ZRSTJJHM2QHXJEY0IUB6V","A34QZDSTKZ3JO9","Approved","Tue Jun 13 15:06:35 PDT 2023","Tue Jun 13 15:07:27 PDT 2023","Fri Jun 16 15:07:27 PDT 2023","Wed Jun 14 06:24:51 PDT 2023","","","52","100% (167/167)","100% (167/167)","100% (167/167)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask for a rewrite of some text in the document.","Copy some text from the document and ask for it to be rewritten in a certain way,or with a certain style.
 
A good task contains the text to be rewritten, and a description of how it should be rewritten.","Can you rewrite this in more modern language: ""The thousand injuries of Fortunato I had borne as best I could. But when he ventured upon insult, I vowed revenge.""","Can you simplify this: ""In mice, immunoregulatory APCs express the dendritic  cell (DC) marker CD11c, and one or more distinctive  markers (CD8, B220, DX5).""","","Remove all typos. (too broad, does not refer to specific text)","","","Can you rewrite the tables so that the school names are in the first column?"
"3NFWQRSHVGQHG9M9DFGX4GNHQFQGFJ","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","33LK57MYLWHTYFKUZT9NK6HT9AQSZH","A34QZDSTKZ3JO9","Approved","Tue Jun 13 15:39:34 PDT 2023","Tue Jun 13 15:40:35 PDT 2023","Fri Jun 16 15:40:35 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","61","100% (167/167)","100% (167/167)","100% (167/167)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24502258.pdf","Ask a question that is not answerable with the document.","A good question might:(a) be related to the document
(b) refer to non-existent tables, figures, or sections
(c) not have enough information to answer it
(d) not be related to the document at all","","","","","","","What was the lead story on the cover of this edition?"
"362E9TQF2J21Q0OZENMI7D0967IIGC","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3R0T90IZ1VOD0H0TCFVYKUX5CKFCGT","A32CMQGGTSUK6Z","Approved","Tue Jun 13 17:37:31 PDT 2023","Tue Jun 13 17:45:09 PDT 2023","Fri Jun 16 17:45:09 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","458","100% (875/875)","100% (35/35)","100% (35/35)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--80104807.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","How can rhe organic agriculture reports be used to better human lives?"
"3PUV2Q8SV6GOR8026NTTF5TZYPIDBO","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:51:57 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:51:57 PDT 2023","","","384PI804XVDWWUE4VZWVE7E7R3U0SK","A2TBXASXZIRNNW","Approved","Tue Jun 13 15:07:51 PDT 2023","Tue Jun 13 15:13:22 PDT 2023","Fri Jun 16 15:13:22 PDT 2023","Wed Jun 14 06:25:47 PDT 2023","","","331","100% (255/255)","100% (141/141)","100% (141/141)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--195949214.pdf","Ask for specific content to be extracted from the document.","A good extraction task asks to find content that's answerable with one or more highlights in the document.","Find all the councilmembers mentioned in this document.","What are the three central claims of the author?","What are the main findings?","""How many times does the author mention the title character?"" (not relevant question)","Write a short summary. (does not specify summary content)","","Who did the band compete against?"
"3L2OEKSTWBM8NLXMZ7WX1ODZ8738YS","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:06 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:06 PDT 2023","","","3R2UR8A0IDSPVSSMRU4T3GRH4OVOXV","A1NF6PELRKACS9","Approved","Tue Jun 13 18:12:21 PDT 2023","Tue Jun 13 18:35:20 PDT 2023","Fri Jun 16 18:35:20 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","1379","100% (3837/3838)","100% (51/51)","100% (51/51)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--266882345.pdf","Ask a question about a figure in the document.","A good question refers to a figure number or page in the document.","What is the main takeaway of Figure 4?","What is the largest value in Figure 4?","What kind of graph is used on page 5?","What is the main takeaway of the second graph? (missing reference to page or figure number)","","","Mention all the busy seasons according to the document."
"3MQY1YVHS5W1OY2M9Y9CJM2V1YTB2D","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:51:57 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:51:57 PDT 2023","","","3EA3QWIZ4L78IP8ZOPQRUGAPFGPITM","A3HALUPLZ4IKYJ","Approved","Tue Jun 13 15:07:03 PDT 2023","Tue Jun 13 15:17:58 PDT 2023","Fri Jun 16 15:17:58 PDT 2023","Wed Jun 14 06:25:47 PDT 2023","","","655","100% (10/10)","100% (9/9)","100% (9/9)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--195949214.pdf","Ask for a rewrite of some text in the document.","Copy some text from the document and ask for it to be rewritten in a certain way,or with a certain style.
 
A good task contains the text to be rewritten, and a description of how it should be rewritten.","Can you rewrite this in more modern language: ""The thousand injuries of Fortunato I had borne as best I could. But when he ventured upon insult, I vowed revenge.""","Can you simplify this: ""In mice, immunoregulatory APCs express the dendritic  cell (DC) marker CD11c, and one or more distinctive  markers (CD8, B220, DX5).""","","Remove all typos. (too broad, does not refer to specific text)","","","WHAT ARE THE STATE HIGHLIGHTS"
"3BVS8WK9Q275ZJGOY1U4629CQUQIBV","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:03 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:03 PDT 2023","","","3H7XDTSHKF3MEF6YT6VZWO4840XWGM","A38DC3BG1ZCVZ2","Approved","Tue Jun 13 18:00:07 PDT 2023","Tue Jun 13 18:01:33 PDT 2023","Fri Jun 16 18:01:33 PDT 2023","Wed Jun 14 06:25:20 PDT 2023","","","86","100% (243/243)","100% (126/126)","100% (126/126)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--278579413.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","What are the networks mentions under number two on the second page?"
"3UDTAB6HH8BB4VKBWRR29SEQG0690H","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:07 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:07 PDT 2023","","","3GU1KF0O4LD03P1M1YPQ3J5FVNQPBL","A3UUH3632AI3ZX","Approved","Tue Jun 13 15:32:32 PDT 2023","Tue Jun 13 15:44:46 PDT 2023","Fri Jun 16 15:44:46 PDT 2023","Wed Jun 14 06:24:51 PDT 2023","","","734","100% (39/39)","100% (39/39)","100% (39/39)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--350292806.pdf","Ask a question that can’t be answered with just the document.","A good question is related to the document, but the answer isn't found in the document.","What other books were written by the novelist author?","Besides the theory discussed in this document, what other scientific theories explain the given phenomena?","Can you explain the term ""mitochondria""?","Questions that are unrelated to the document's content","","","What country is the district Belgaum Chikkodi in?"
"39AYGO6AFHWR78AKZQQO0UJ1YS96NE","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:05 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:05 PDT 2023","","","3BEFOD78W95AXNJ0U3NBE15EGTBM4Z","A1NF6PELRKACS9","Approved","Tue Jun 13 18:06:02 PDT 2023","Tue Jun 13 18:18:05 PDT 2023","Fri Jun 16 18:18:05 PDT 2023","Wed Jun 14 06:24:50 PDT 2023","","","723","100% (3837/3838)","100% (51/51)","100% (51/51)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--80104807.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","List all the authors mentioned in the document."
"3XT3KXP241AZT7ZT2ADWVMNKCTF6IY","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:03 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:03 PDT 2023","","","384PI804XVDWWUE4VZWVE7E7R6DS01","A1GGOZPHYU0OC0","Approved","Tue Jun 13 18:16:24 PDT 2023","Tue Jun 13 18:27:47 PDT 2023","Fri Jun 16 18:27:47 PDT 2023","Wed Jun 14 06:25:20 PDT 2023","","","683","100% (75/75)","100% (66/66)","100% (66/66)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--278579413.pdf","Ask a question about a table in the document.","A good question can use multiple cells, rows, columns, or tables.","Can you convert the minutes column in Table 2 to hours?","What row has the maximum value of the ""Accuracy"" column?","","What value is in the third column, fourth row? (too easy to answer)","","","What must be connected to the same network as IQ3 or IQ2 device for communication between Jace and Trend devices to begin?"
"33NOQL7T9QB8SB7RVTYGFVM1E178ZJ","36L9PLEPXSWHXGE2UF52HI5D6VK2M3","Come up with a question for a document","Given a question, brainstorm a question to ask","document, brainstorming, questions","$0.75","Tue Jun 13 14:52:06 PDT 2023","1","BatchId:5091018;OriginalHitTemplateId:928390860;","3600","259200","Tue Jun 20 14:52:06 PDT 2023","","","36ZN444YTUAS5X3RS84S0642G8RIOJ","AURYD2FH3FUOQ","Approved","Tue Jun 13 15:45:47 PDT 2023","Tue Jun 13 16:07:10 PDT 2023","Fri Jun 16 16:07:10 PDT 2023","Wed Jun 14 06:25:19 PDT 2023","","","1283","100% (27/27)","100% (27/27)","100% (27/27)","https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--266882345.pdf","Ask a question about the document.","A good question can be fully answered by the information in the document and is not self-evident (not able to be verified with a quick scan).","Is 2pm on Wednesday free?","What evidence is used to support the author's conclusion in section #8?","","What is the title of subsection #4? (too easy to answer)","","","What's the update on the FY2019 State Fire Assistance Grant?"
